time,open,high,low,close,vwap,volume,count,returns,volatility,bb_upper,bb_lower,macd,macd_signal,rsi
2025-04-30 15:30:00,93842.4,93842.4,93830.9,93830.9,93831.5,0.11325438,3.0,-8.312135611432403e-05,0.0007580769392651246,94170.5382271312,93698.69177286881,-43.2088648230274,-22.024202326972173,41.7952605810216
2025-04-30 15:31:00,93884.4,93884.4,93884.4,93884.4,93884.4,0.00197969,1.0,0.0005701746439605859,0.0007936978544426816,94162.39729647365,93694.12270352634,-37.39859809346672,-25.099081480271085,48.645171187014995
2025-04-30 15:32:00,93884.4,93884.4,93884.4,93884.4,93884.4,0.00780365,1.0,0.0,0.0007936978544426816,94153.54629575701,93690.26370424299,-32.42019996525778,-26.563305177268425,48.645171187014995
2025-04-30 15:33:00,93909.0,93909.0,93909.0,93909.0,93909.0,0.0005698,1.0,0.00026202436187494627,0.0008024736643923345,94139.83884358776,93690.41115641221,-26.187891460649553,-26.488222433944653,51.677830802859845
2025-04-30 15:34:00,93948.3,93948.3,93948.3,93948.3,93948.3,6e-05,1.0,0.0004184902405519608,0.0007179992002713944,94127.72880231476,93692.89119768524,-17.871548427574453,-24.764887632670614,56.13447385831312
2025-04-30 15:35:00,93948.3,93948.3,93948.3,93948.3,0.0,0.0,0.0,0.0,0.00042866762011387695,94117.15812229649,93695.10187770349,-11.15223068454361,-22.042356243045216,56.13447385831312
2025-04-30 15:36:00,93948.3,93948.3,93948.3,93948.3,0.0,0.0,0.0,0.0,0.00042866762011387695,94103.9133198108,93698.82668018919,-5.760717003417085,-18.78602839511959,56.13447385831312
2025-04-30 15:37:00,93948.3,93948.3,93948.3,93948.3,0.0,0.0,0.0,0.0,0.0004127713653716471,94093.96885785462,93701.44114214538,-1.4709474013652653,-15.323012196368726,56.13447385831312
2025-04-30 15:38:00,93999.3,93999.3,93995.1,93995.1,93995.5,0.05320687,4.0,0.0004981463209019488,0.00041054290162488116,94093.23952617738,93701.69047382261,5.640079465214512,-11.130393864052078,61.780449964972355
2025-04-30 15:39:00,94030.0,94030.0,94030.0,94030.0,94030.0,0.00324514,2.0,0.0003712959505335345,0.00024650186659906127,94098.30169441907,93699.63830558093,13.931167985021602,-6.118081494237341,65.36096674267363
2025-04-30 15:40:00,94030.0,94030.0,94030.0,94030.0,0.0,0.0,0.0,0.0,0.0002369727239092915,94103.25681254733,93697.69318745268,20.268275309819728,-0.8408101334259275,65.36096674267363
2025-04-30 15:41:00,94030.0,94030.0,94030.0,94030.0,0.0,0.0,0.0,0.0,0.00020805038291524778,94108.11025590626,93695.84974409374,25.00226793967886,4.32780548119503,65.36096674267363
2025-04-30 15:42:00,94030.0,94030.0,94030.0,94030.0,0.0,0.0,0.0,0.0,0.00020805038291524778,94112.86690251305,93694.10309748695,28.426310393959284,9.147506463747881,65.36096674267363
2025-04-30 15:43:00,94030.0,94030.0,94030.0,94030.0,0.0,0.0,0.0,0.0,0.00020956767822367521,94117.53119506575,93692.44880493423,30.785018181282794,13.475008807254863,65.36096674267363
2025-04-30 15:44:00,94030.0,94030.0,94030.0,94030.0,0.0,0.0,0.0,0.0,0.0001857170648459216,94131.23279981557,93692.81720018442,32.28218219493283,17.236443484790456,65.36096674267363
2025-04-30 15:45:00,94030.0,94030.0,94030.0,94030.0,0.0,0.0,0.0,0.0,0.0001857170648459216,94136.45545438795,93716.60454561205,33.087285827321466,20.40661195329666,65.36096674267363
2025-04-30 15:46:00,94030.0,94030.0,94030.0,94030.0,0.0,0.0,0.0,0.0,0.0001857170648459216,94136.99972412144,93745.07027587856,33.341001940149,22.99348995066713,65.36096674267363
2025-04-30 15:47:00,94030.0,94030.0,94030.0,94030.0,0.0,0.0,0.0,0.0,0.0001857170648459216,94128.13086536003,93784.68913463998,33.15982793236617,25.02675754700694,65.36096674267361
2025-04-30 15:48:00,94030.0,94030.0,94030.0,94030.0,0.0,0.0,0.0,0.0,0.00011741408896831767,94108.47008733581,93835.0999126642,32.6399927076709,26.549404579139736,65.36096674267363
2025-04-30 15:49:00,94030.0,94030.0,94030.0,94030.0,0.0,0.0,0.0,0.0,0.0,94105.65740122777,93857.04259877224,31.860748668856104,27.61167339708301,65.36096674267363
2025-04-30 15:50:00,94030.0,94030.0,94030.0,94030.0,0.0,0.0,0.0,0.0,0.0,94096.1965911787,93886.41340882129,30.887144380118116,28.26676759369003,65.36096674267363
2025-04-30 15:51:00,94030.0,94030.0,94030.0,94030.0,0.0,0.0,0.0,0.0,0.0,94092.41451081616,93904.75548918382,29.772358747854014,28.56788582452283,65.36096674267363
2025-04-30 15:52:00,94030.0,94030.0,94030.0,94030.0,0.0,0.0,0.0,0.0,0.0,94084.48892193222,93927.24107806779,28.559665061620763,28.566241671942418,65.36096674267363
2025-04-30 15:53:00,94030.0,94030.0,94030.0,94030.0,0.0,0.0,0.0,0.0,0.0,94077.30035845283,93946.52964154718,27.28408265717735,28.309809868989408,65.36096674267363
2025-04-30 15:54:00,94030.0,94030.0,94030.0,94030.0,0.0,0.0,0.0,0.0,0.0,94074.86030920752,93957.13969079248,25.97376501657709,27.842600898506948,65.36096674267363
2025-04-30 15:55:00,94005.7,94005.7,93978.4,93998.8,93986.3,0.05474974,7.0,-0.0003318089971285909,0.00010492721790626137,94069.33389193837,93967.71610806162,22.162276665490936,26.706536051903747,51.29882014909942
2025-04-30 15:56:00,94038.2,94038.2,93993.4,93993.4,94024.4,0.00081906,4.0,-5.744754188363732e-05,0.00010448038908361652,94062.02495605532,93979.53504394468,18.492737055232283,25.063776252569454,49.320990894609075
2025-04-30 15:57:00,93993.4,93993.4,93993.4,93993.4,0.0,0.0,0.0,0.0,0.00010448038908361652,94050.9647171487,93995.1052828513,15.40699819184374,23.13242064042431,49.320990894609075
2025-04-30 15:58:00,93993.4,93993.4,93993.4,93993.4,0.0,0.0,0.0,0.0,0.00010448038908361652,94051.22744684384,93994.67255315615,12.813818191280006,21.06870015059545,49.32099089460907
2025-04-30 15:59:00,93993.4,93993.4,93993.4,93993.4,0.0,0.0,0.0,0.0,0.00010448038908361652,94051.9569648313,93990.28303516872,10.636098040500656,18.98217972857649,49.320990894609075
2025-04-30 16:00:00,94014.8,94014.8,93991.0,93991.0,93994.7,0.75523835,7.0,-2.553370768576535e-05,0.00010373272600323324,94052.35705169199,93985.98294830804,8.617244953245972,16.909192773510387,48.20983928736195
2025-04-30 16:01:00,93941.1,93941.1,93931.8,93931.8,93932.9,0.04427405,3.0,-0.0006298475385940749,0.00021124775146710186,94064.34186897475,93964.17813102524,2.2148131047870265,13.970316839765717,30.160138539266683
2025-04-30 16:02:00,93905.0,93905.0,93905.0,93905.0,93905.0,0.06276211,1.0,-0.00028531338694670616,0.00021480845200167974,94076.49316289427,93939.52683710572,-4.964468977093929,10.183359676393788,25.504775102762878
2025-04-30 16:03:00,93909.4,93909.4,93904.9,93904.9,93906.9,0.00482365,2.0,-1.0649060221412654e-06,0.00021473544588686584,94082.76775146545,93920.74224853456,-10.540664693937288,6.038554802327573,25.488965449061368
2025-04-30 16:04:00,93922.5,93922.5,93922.5,93922.5,93922.5,0.00010646,1.0,0.00018742365946833317,0.00023487808933276696,94083.23746024379,93909.52253975622,-13.385368863033364,2.153770069255386,33.32281886830425
2025-04-30 16:05:00,93947.4,93947.4,93938.8,93938.8,93938.8,0.02161834,3.0,0.00017354733956187474,0.00023724735158650714,94080.69111116669,93902.94888883333,-14.16130097428686,-1.1092441394530632,39.651074438683985
2025-04-30 16:06:00,93959.9,93959.9,93945.1,93945.1,93945.2,0.011,2.0,6.706494015262798e-05,0.0002408590123716346,94076.85547658923,93898.29452341076,-14.105278543225722,-3.7084510202075953,41.9445158931399
2025-04-30 16:07:00,93945.1,93945.1,93945.1,93945.1,0.0,0.0,0.0,0.0,0.0002408590123716346,94072.21066381391,93894.4493361861,-13.900642410153523,-5.7468892981967805,41.9445158931399
2025-04-30 16:08:00,93900.0,93900.0,93900.0,93900.0,93900.0,0.00722875,1.0,-0.0004800676139575799,0.00027491646904228976,94070.01761934935,93883.64238065065,-17.17962387384614,-8.033436213326652,31.884422187282766
2025-04-30 16:09:00,93900.0,93900.0,93900.0,93900.0,0.0,0.0,0.0,0.0,0.00027491646904228976,94065.88151699475,93874.77848300526,-19.55284725567617,-10.337318421796557,31.884422187282766
2025-04-30 16:10:00,93900.0,93900.0,93780.6,93780.6,93898.9,0.09911231,5.0,-0.0012715654952075717,0.00045868408552344634,94080.31603945905,93835.40396054095,-30.71417215875408,-14.412689169188063,18.362188576091384
2025-04-30 16:11:00,93780.6,93780.6,93780.6,93780.6,0.0,0.0,0.0,0.0,0.00043960721099559595,94085.45021419373,93805.32978580627,-39.10878087588935,-19.35190751052832,18.362188576091384
2025-04-30 16:12:00,93780.6,93780.6,93780.6,93780.6,0.0,0.0,0.0,0.0,0.0004399009873991816,94084.55851225859,93781.28148774143,-45.24006940497202,-24.52953988941706,18.362188576091384
2025-04-30 16:13:00,93780.6,93780.6,93780.6,93780.6,0.0,0.0,0.0,0.0,0.00043993645868593123,94078.96689499858,93761.93310500142,-49.52822914252465,-29.52927774003858,18.362188576091384
2025-04-30 16:14:00,93834.5,93834.5,93834.5,93834.5,93834.5,0.000457,2.0,0.0005747457363249886,0.0004858705433735624,94065.02085676328,93756.32914323673,-48.02375908911927,-33.22817400985472,35.07975953198192
2025-04-30 16:15:00,93834.5,93834.5,93834.5,93834.5,0.0,0.0,0.0,0.0,0.0004783076075527107,94054.64417000458,93750.2758299954,-46.29776392945496,-35.84209199377477,35.07975953198192
2025-04-30 16:16:00,93722.5,93722.5,93722.5,93722.5,93722.5,6e-05,1.0,-0.0011935908434530518,0.0005812265563425194,94053.9884899976,93723.84151000241,-53.352351608584286,-39.34414391673668,23.488408873217296
2025-04-30 16:17:00,93722.5,93722.5,93722.5,93722.5,0.0,0.0,0.0,0.0,0.0005812265563425194,94048.20158391909,93702.5384160809,-58.271446210637805,-43.129604375516905,23.488408873217296
2025-04-30 16:18:00,93645.0,93645.1,93644.0,93645.1,93645.0,0.00865747,3.0,-0.000825842247059061,0.0006070038471820491,94048.94260666592,93666.96739333408,-67.63573461727356,-48.03083042386824,18.57038485388955
2025-04-30 16:19:00,93645.1,93645.1,93645.1,93645.1,0.0,0.0,0.0,0.0,0.0006070038471820491,94042.17213434365,93638.90786565637,-74.2016502108745,-53.26499438126949,18.57038485388955
2025-04-30 16:20:00,93645.1,93645.1,93645.1,93645.1,0.0,0.0,0.0,0.0,0.0004975824917529264,94029.57184241262,93616.91815758737,-78.50028322340222,-58.31205214969604,18.57038485388955
2025-04-30 16:21:00,93645.1,93645.1,93645.1,93645.1,93645.1,0.00042712,4.0,0.0,0.0004975824917529264,94022.77698576443,93595.04301423558,-80.97356796856911,-62.84435531347066,18.57038485388955
2025-04-30 16:22:00,93645.1,93645.1,93645.1,93645.1,93645.1,0.45107854,79.0,0.0,0.0004975824917529264,94016.33208894722,93575.4979110528,-81.98855096870102,-66.67319444451674,18.57038485388955
2025-04-30 16:23:00,93735.2,93735.2,93735.1,93735.1,93735.1,0.00043537,2.0,0.0009610753792776983,0.0006089412497161201,94003.43314683702,93571.41685316298,-74.66993592925428,-68.27254274146425,39.800592057980666
2025-04-30 16:24:00,93675.5,93675.5,93661.8,93661.8,93675.2,0.00065103,2.0,-0.0007819909510952128,0.0006058200989803681,93987.66717083636,93561.11282916364,-73.93233228377358,-69.40450064992612,32.39310948985079
2025-04-30 16:25:00,93645.0,93645.0,93645.0,93645.0,93645.0,0.00052346,1.0,-0.00017936875012014575,0.0006024115939524953,93966.01575800205,93553.38424199795,-73.85207492868358,-70.29401550567762,30.970394731142775
2025-04-30 16:26:00,93645.0,93645.0,93566.4,93632.9,93586.0,0.00273037,5.0,-0.00012921138341615013,0.000491572625929392,93938.85272641333,93549.32727358666,-73.91281831226661,-71.01777606699542,29.95010317476121
2025-04-30 16:27:00,93633.0,93633.0,93633.0,93633.0,93633.0,5.788e-05,1.0,1.068000670789715e-06,0.0004915958034747372,93905.53202510902,93551.43797489099,-73.11012075452891,-71.43624500450213,29.970636394020772
2025-04-30 16:28:00,93680.4,93680.4,93680.4,93680.4,93680.4,0.00052584,1.0,0.0005062317772579483,0.0004504371486034795,93877.01162023864,93557.99837976137,-67.8668663060962,-70.72236926482094,39.08519109843438
2025-04-30 16:29:00,93680.4,93680.4,93680.4,93680.4,0.0,0.0,0.0,0.0,0.0004504371486034795,93842.81363305481,93570.23636694517,-62.98549183731666,-69.17499377932009,39.08519109843438
2025-04-30 16:30:00,93680.4,93680.4,93680.4,93680.4,0.0,0.0,0.0,0.0,0.0004504371486034795,93833.85272364655,93569.17727635345,-58.443269768191385,-67.02864897709435,39.08519109843438
2025-04-30 16:31:00,93762.6,93762.6,93762.6,93762.6,93762.6,0.01037518,2.0,0.0008774514199343386,0.0005220334785455214,93831.0198354163,93570.21016458371,-47.661263648289605,-63.155171911333404,52.48102770378114
2025-04-30 16:32:00,93762.6,93762.6,93762.6,93762.6,0.0,0.0,0.0,0.0,0.0005220334785455214,93828.13263547095,93571.29736452905,-38.67067465237051,-58.258272459540834,52.48102770378114
2025-04-30 16:33:00,93762.6,93762.6,93762.6,93762.6,0.0,0.0,0.0,0.0,0.00043178146878724546,93825.18856171268,93572.44143828732,-31.186074445853592,-52.84383285680339,52.48102770378114
2025-04-30 16:34:00,93791.7,93791.7,93791.7,93791.7,93791.7,0.00654322,1.0,0.0003103582878460909,0.00032983790291444713,93814.9771534037,93578.3728465963,-22.64530705389916,-46.804127696222544,56.69206999715775
2025-04-30 16:35:00,93791.7,93791.7,93791.7,93791.7,0.0,0.0,0.0,0.0,0.00031517312862025954,93804.00593267143,93585.06406732858,-15.69575645274017,-40.58245344752607,56.69206999715775
2025-04-30 16:36:00,93791.7,93791.7,93791.7,93791.7,0.0,0.0,0.0,0.0,0.00030462643739807615,93814.90435762356,93581.08564237646,-10.072082831320586,-34.480379324284975,56.69206999715775
2025-04-30 16:37:00,93772.2,93772.2,93772.1,93772.2,93772.1,0.31542707,39.0,-0.00020790752273391888,0.00032401645981907273,93821.4108662003,93579.54913379972,-7.106844719572109,-29.005672403342405,52.777642753539425
2025-04-30 16:38:00,93835.3,93835.3,93835.3,93835.3,93835.3,6e-05,1.0,0.0006729073222129234,0.00034786573667116433,93841.46019281933,93578.51980718068,0.33095545023388695,-23.138346832627146,61.93637713031481
2025-04-30 16:39:00,93835.3,93835.3,93835.3,93835.3,0.0,0.0,0.0,0.0,0.00034786573667116433,93858.1399221002,93580.8600778998,6.154520193536882,-17.279773427394343,61.93637713031481
2025-04-30 16:40:00,93948.2,93948.3,93948.2,93948.3,93948.2,0.00026553,2.0,0.0012042376376479869,0.0004709552364411793,93900.98661122007,93568.33338877994,19.66125017539889,-9.891568706835695,72.86626724159349
2025-04-30 16:41:00,94061.4,94122.0,94061.4,94122.0,94119.1,0.00283316,4.0,0.0018488892295016601,0.0006662667163100489,93990.43701999712,93526.57298000286,43.87579645548249,0.8619043256279415,81.60858893835848
2025-04-30 16:42:00,94133.9,94185.1,94133.9,94185.1,94180.5,1.06232979,15.0,0.00067040649369976,0.0006571296321102491,94076.5393311363,93494.47066886371,67.38091623097716,14.165706706697787,83.66727495768777
2025-04-30 16:43:00,94133.6,94133.6,94101.1,94101.1,94118.9,0.01925953,2.0,-0.0008918608145025431,0.0007749355041293778,94124.38779726141,93483.2222027386,78.3278799726977,26.998141359897772,72.09738594774088
2025-04-30 16:44:00,94101.0,94101.0,94085.5,94085.5,94085.7,0.00602577,3.0,-0.0001657791460462077,0.0007927941833830147,94160.8701030129,93489.10989698711,84.76749110968376,38.552011309854976,70.15705889608813
2025-04-30 16:45:00,94066.6,94088.4,94066.5,94088.4,94084.1,0.00132563,3.0,3.082302799040093e-05,0.0007915005359902842,94191.03075130048,93503.28924869953,89.07809822715353,48.65722869331469,70.31698579010695
2025-04-30 16:46:00,94107.6,94107.6,94107.6,94107.6,94107.6,0.011,1.0,0.000204063412705624,0.0007850475890976024,94217.85036009688,93523.93963990312,92.97184342486435,57.52015163962463,71.40940902241523
2025-04-30 16:47:00,94107.6,94107.6,94107.6,94107.6,0.0,0.0,0.0,0.0,0.0007716645198744377,94238.15464282571,93551.09535717429,94.96299030710361,65.00871937312043,71.40940902241523
2025-04-30 16:48:00,94107.6,94107.6,94107.6,94107.6,0.0,0.0,0.0,0.0,0.0007704300777462827,94256.69135024895,93575.27864975105,95.44080635094724,71.09513676868579,71.40940902241523
2025-04-30 16:49:00,94078.8,94078.8,94071.5,94071.5,94078.4,0.01162274,4.0,-0.00038360344966836823,0.0007956163801278696,94264.6116481254,93606.46835187462,91.84774705367454,75.24565882568355,65.72875478890333
2025-04-30 16:50:00,94064.6,94080.7,94060.4,94080.7,94072.9,0.01347655,3.0,9.779795155817617e-05,0.0007219591296301019,94268.41399363766,93642.69600636236,88.71987726744555,77.94050251403596,66.46100296194359
2025-04-30 16:51:00,94062.1,94062.1,94062.1,94062.1,94062.1,0.000199,1.0,-0.00019770261063101202,0.000404187309834734,94273.52800065342,93667.53199934658,83.77445361990249,79.10729273520927,63.5066822620345
2025-04-30 16:52:00,94062.0,94062.0,94056.9,94056.9,94060.2,0.0082,3.0,-5.5282627115627037e-05,0.00031251109032418744,94274.70422320762,93695.78577679237,78.53032451006584,78.9918990901806,62.66797292777783
2025-04-30 16:53:00,94056.9,94056.9,94056.9,94056.9,0.0,0.0,0.0,0.0,0.00016562103471698915,94272.05050994104,93727.86949005898,73.52674387404113,77.8988680469527,62.66797292777783
2025-04-30 16:54:00,93948.3,93948.3,93913.8,93913.8,93916.1,0.00091262,3.0,-0.0015214194811863369,0.0004969894947895573,94264.3176381278,93747.8123618722,57.35326338856248,73.78974711527466,44.08580188778718
2025-04-30 16:55:00,93947.6,93947.6,93947.5,93947.5,93947.5,0.00013124,2.0,0.0003588397019393952,0.0005227906663043693,94254.57722560446,93773.13277439553,46.7164537388162,68.37508843998297,47.99653382525748
2025-04-30 16:56:00,93989.4,93989.4,93989.3,93989.3,93989.3,0.00199483,2.0,0.00044492934883844093,0.0005459384775562583,94242.38255452547,93805.08744547454,41.184862660084036,62.93704328400319,52.43987816034244
2025-04-30 16:57:00,93989.3,93989.3,93989.3,93989.3,0.0,0.0,0.0,0.0,0.0005459384775562583,94221.45522308865,93847.72477691135,36.381651841584244,57.6259649955194,52.43987816034244
2025-04-30 16:58:00,93989.3,93989.3,93989.3,93989.3,0.0,0.0,0.0,0.0,0.0005459384775562583,94207.05767765547,93877.52232234455,32.2038467633829,52.54154134909211,52.43987816034244
2025-04-30 16:59:00,93913.8,93913.8,93913.8,93913.8,93913.8,0.00010491,1.0,-0.0008032829268863617,0.000582854817523691,94193.93002665596,93898.49997334403,22.540850229008356,46.541403125075355,43.96539243521106
2025-04-30 17:00:00,93988.2,93988.2,93988.2,93988.2,93988.2,0.00212793,1.0,0.0007922158404833901,0.0006549031442128931,94191.59579985471,93904.8242001453,20.648293397491216,41.362781179558525,52.16846678680012
2025-04-30 17:01:00,93988.2,93988.2,93988.2,93988.2,0.0,0.0,0.0,0.0,0.0006545486349566064,94182.98275269473,93900.05724730527,18.930212764273165,36.876267496501455,52.16846678680012
2025-04-30 17:02:00,94054.8,94054.8,94033.8,94033.8,94033.9,0.02137527,2.0,0.00048516728695746636,0.0006785417630892533,94159.14154041058,93908.76845958942,21.006016111306963,33.70221721946256,56.676669376512535
2025-04-30 17:03:00,94010.7,94010.7,94010.7,94010.7,94010.7,0.00208578,1.0,-0.0002456563491001207,0.0006820000589700728,94151.0755240862,93907.79447591379,20.550237923234818,31.071821360217015,53.904947983391736
2025-04-30 17:04:00,94010.7,94010.7,94010.7,94010.7,0.0,0.0,0.0,0.0,0.0004458182796610046,94144.78324417198,93906.606755828,19.958956004673382,28.849248289108292,53.904947983391736
2025-04-30 17:05:00,93976.9,93976.9,93967.8,93967.8,93969.6,0.02623051,3.0,-0.00045633103465880787,0.00046786668865904976,94137.65037663613,93901.67962336389,15.846026227984112,26.248603876883458,48.768110120625266
2025-04-30 17:06:00,93913.7,93913.7,93872.8,93872.8,93876.5,0.01621468,5.0,-0.0010109846138783851,0.000542161446481445,94134.95488427911,93880.8951157209,4.864716274983948,21.971826356503556,39.737471682861475
2025-04-30 17:07:00,93872.8,93872.8,93872.8,93872.8,0.0,0.0,0.0,0.0,0.000542161446481445,94127.52430523634,93864.84569476369,-3.794312506157439,16.818598583971358,39.73747168286147
2025-04-30 17:08:00,93872.8,93872.8,93872.8,93872.8,0.0,0.0,0.0,0.0,0.000542161446481445,94115.82541672928,93853.06458327071,-10.535211836031522,11.347836499970782,39.73747168286147
2025-04-30 17:09:00,93842.0,93842.0,93842.0,93842.0,93842.0,0.00314188,1.0,-0.0003281035614151051,0.0004947499382734758,94111.80988043771,93834.1301195623,-18.15346388267062,5.447576423442502,36.96566929911454
2025-04-30 17:10:00,93842.0,93842.0,93842.0,93842.0,0.0,0.0,0.0,0.0,0.00039322443870791555,94101.80507174807,93820.26492825194,-23.915302792345756,-0.42499941971514943,36.96566929911455
2025-04-30 17:11:00,93842.0,93842.0,93842.0,93842.0,0.0,0.0,0.0,0.0,0.00039322443870791555,94091.88489910451,93808.17510089549,-28.157024983214797,-5.97140453241508,36.96566929911455
2025-04-30 17:12:00,93835.3,93835.3,93819.0,93819.0,93835.1,0.01337468,4.0,-0.00024509281558360296,0.0003224456536620958,94082.03211984591,93794.23788015408,-32.99419165715517,-11.3759619573631,34.70769509708302
2025-04-30 17:13:00,93761.2,93761.2,93761.2,93761.2,93761.2,0.0024,1.0,-0.0006160798985280769,0.00034510171032541616,94075.90218779142,93770.79781220859,-41.01881863351446,-17.30453329259337,29.78402957958751
2025-04-30 17:14:00,93761.2,93761.2,93761.2,93761.2,0.0,0.0,0.0,0.0,0.00034510171032541616,94083.88535433896,93747.55464566105,-46.838468616319005,-23.211320357338497,29.78402957958751
2025-04-30 17:15:00,93792.2,93792.2,93792.1,93792.1,93792.1,0.02413534,3.0,0.00032956062849032186,0.0003841332273755222,94083.71257280759,93732.1874271924,-48.39929445908638,-28.248915177688072,35.46062006349884
2025-04-30 17:16:00,93792.1,93792.1,93792.1,93792.1,0.0,0.0,0.0,0.0,0.00025429116843784063,94076.59569626748,93719.58430373251,-49.070604797889246,-32.41325310172831,35.46062006349884
